"","school_utd_rank","school_utd_id","phd_utd_rank","phd_utd_id","name","school","school_fire_id","rank","joinyear","USNWR_Name","CityState","USNWRLocation","Zip","Degrees","DepartmentSchool1","DepartmentSchool2","school_usnwr_rank","USNWR_rank_orig","usnwr_type","enrollment","phd_orig","phd","degree","phdyear","sample"
"3431",NA,NA,78,78,"Gonas, John","Belmont University",58,"Assoc",NA,"Belmont University","Nashville, TN","Nashville, TN","37212-3757","BS,MBA","Finance Faculty","Massey Col of Business",160,"160","National Universities","37,030","Kentucky","University of Kentucky","PHD",2005,"National Univ."
"3432",NA,NA,78,78,"Long, D. Michael","Tennessee at Chattanooga",603,"Prof","1998","University of Tennessee--Chattanooga","Chattanooga, TN","Chattanooga, TN","37403-2598","BS,MBA","Dept of Economics & Finance","Rollins Col of Business",298,"298-389","National Universities","25,774","Kentucky","University of Kentucky","PHD",1992,"National Univ."
"3433",NA,NA,78,78,"Rabarison, Monika K.","Univ Texas Rio Grand Valley",612,"Assoc","2013","University of Texas--Rio Grande Valley","Brownsville, TX","Edinburg, TX","78520","BBA,MBA,PHD","Dept of Economics & Finance","Vackar Col Bus & Entrep",284,"284","National Universities","18,260","Kentucky","University of Kentucky","PHD",2012,"National Univ."
"3434",NA,NA,78,78,"Huang, Qiping (Jimmy)","Boise State University",67,"Asst","2018","Boise State University","Boise, ID","Boise, ID","83725-1630","BBA,BS,BA","Department of Finance","College of Bus & Econ",298,"298-389","National Universities","24,988","Kentucky","University of Kentucky","PHD",2018,"National Univ."
"3435",NA,NA,78,78,"Below, Scott D.","East Carolina University",180,"C-Ac","1993","East Carolina University","Greenville, NC","Greenville, NC","27858-4353","BS,MBA","Department of Finance","School of Business",217,"217","National Universities","23,516","Kentucky","University of Kentucky","PHD",1994,"National Univ."
"3436",NA,NA,78,78,"Pyles, Mark","College of Charleston",128,"Prof",NA,"College of Charleston","Charleston, SC","Charleston, SC","29424-0001",NA,"Dept of Finance & Economics","Sch of Business & Econ",8,"8","Regional Universities South","33,308","Kentucky","University of Kentucky","PHD",2005,"Reg. Univ. South"
"3437",NA,NA,78,78,"Chen, Clement C.","Univ of Michigan-Flint",357,"C-Pr","2001","University of Michigan--Flint","Flint, MI","Flint, MI","48502-1950","BBA,MBA","Dept of Atg, Finance & I Bus","School of Management",298,"298-389","National Universities","24,622","Kentucky","University of Kentucky","PHD",2001,"National Univ."
"3438",NA,NA,78,78,"Acharya, Sunayan","Murray State University",391,"Asst",NA,"Murray State University","Murray, KY","Murray, KY","42071-0009","BA,BS,MBA","Dept of Economics & Finance","Bauernfeind Cl Business",26,"26","Regional Universities South","13,920","Kentucky","University of Kentucky","PHD",2012,"Reg. Univ. South"
"3439",NA,NA,78,78,"Koford, Brandon","Weber State University",661,"C-Ac","2010","Weber State University","Ogden, UT","Ogden, UT","84408-3802","BS,MPACC","Department of Economics","Goddard Sch Bus & Econ",84,"84","Regional Universities West","17,286","Kentucky","University of Kentucky","PHD",2008,"Reg. Univ. West"
"3440",NA,NA,78,78,"Saidi, Reza","Catholic University",115,"Assoc",NA,"The Catholic University of America","Washington, DC","Washington, DC","20064","BA,MA,PHD","Finance Department","Busch Sch of Business",143,"143","National Universities","49,416","Kentucky","University of Kentucky","PHD",NA,"National Univ."
"3441",NA,NA,78,78,"Smolira, Joseph","Belmont University",58,"Prof","1999","Belmont University","Nashville, TN","Nashville, TN","37212-3757","BS,MBA","Finance Faculty","Massey Col of Business",160,"160","National Universities","37,030","Kentucky","University of Kentucky","PHD",1999,"National Univ."
"3442",NA,NA,78,78,"Fulkerson, Jon A.","University of Dayton",165,"Asst","2017","University of Dayton","Dayton, OH","Dayton, OH","45469-2240","BS,MBA","Dept of Economics & Finance","School of Business Adm",133,"133","National Universities","44,890","Kentucky","University of Kentucky","PHD",2009,"National Univ."
"3443",NA,NA,78,78,"Moore, Scott B.","John Carroll University",286,"Asst","1986","John Carroll University","Cleveland, OH","University Heights, OH","44118","BS,MBA","Dept of Economics & Finance","Boler Col of Business",2,"2","Regional Universities Midwest","44,405","Kentucky","University of Kentucky","PHD",1989,"Reg. Univ. Midwest"
"3444",NA,NA,78,78,"Wu, Qun","University of Nevada, Reno",397,"Assoc",NA,"University of Nevada--Reno","Reno, NV","Reno, NV","89557-0016","BS,MBA,MS","Dept Mgr Sci-Finance Faculty","Col Bus Adm Stop 028",227,"227","National Universities","24,020","Kentucky","University of Kentucky","PHD",2008,"National Univ."
"3445",NA,NA,78,78,"Dolvin, Steven","Butler University",81,"Prof","2004","Butler University","Indianapolis, IN","Indianapolis, IN","46208","BS,MBA","Department of Finance","Lacey Col of Business",1,"1","Regional Universities Midwest","43,400","Kentucky","University of Kentucky","PHD",2004,"Reg. Univ. Midwest"
"3446",NA,NA,79,79,"Hughen, Walker K.","Sacred Heart University",509,"Assoc",NA,"Sacred Heart University","Fairfield, CT","Fairfield, CT","06825-1000","BBA,MBA","Dept of Economics & Finance","Welch College of Bus",217,"217","National Universities","44,350","Conn","University of Connecticut","PHD",2007,"National Univ."
"3447",NA,NA,79,79,"Feng, Zhilan","Clarkson University",144,"Assoc",NA,"Clarkson University","Potsdam, NY","Potsdam, NY","13699-5795","BS,MS,MBA","Finance Faculty","Reh Sch of Business",124,"124","National Universities","52,724","Conn","University of Connecticut","PHD",2003,"National Univ."
"3448",NA,NA,79,79,"Chigurupati, Vasantah Rao","Southern University A&M",564,NA,NA,"Southern University and A&M College","Baton Rouge, LA","Baton Rouge, LA","70813-2064","BS,MBA","Dept Atg, Finance & Ecoomics","College of Business",103,"103-133","Regional Universities South","17,791","Conn","University of Connecticut","PHD",2012,"Reg. Univ. South"
"3449",NA,NA,79,79,"He, Fan","Central Connecticut St Univ",119,"Assoc",NA,"Central Connecticut State University","New Britain, CT","New Britain, CT","06050-4010","BS","Department of Finance","School of Business",105,"105","Regional Universities North","23,776","Conn","University of Connecticut","PHD",2012,"Reg. Univ. North"
"3450",NA,NA,79,79,"Gupta, Raj J.","Elon University",191,"Assoc",NA,"Elon University","Elon, NC","Elon, NC","27244-2075","BS,BA,MBA","Finance Faculty","Love School of Business",88,"88","National Universities","37,921","Conn","University of Connecticut","PHD",2007,"National Univ."
"3451",NA,NA,79,79,"Frank, Lisa","Central Connecticut St Univ",119,"Prof",NA,"Central Connecticut State University","New Britain, CT","New Britain, CT","06050-4010","BS","Department of Finance","School of Business",105,"105","Regional Universities North","23,776","Conn","University of Connecticut","PHD",2008,"Reg. Univ. North"
"3452",NA,NA,79,79,"White, Reilly S.","University of New Mexico",403,"Assoc",NA,"University of New Mexico","Albuquerque, NM","Albuquerque, NM","87131","BBA,MBA,EMBA","Dept Fnce, Intl, Tech & Entr","R O Anderson Sch of Mgt",187,"187","National Universities","24,924","Conn","University of Connecticut","PHD",2013,"National Univ."
"3453",NA,NA,79,79,"Schmutz, Bryan P.","Western New England Univ",674,"Asst","2013","Western New England University","Springfield, MA","Springfield, MA","01119-2684","BS,MBA,MS,AC","Dept of Accounting & Finance","School of Business",227,"227","National Universities","39,216","Conn","University of Connecticut","PHD",2013,"National Univ."
"3454",NA,NA,79,79,"Gao, Cheryl","New York Institute of Tech",409,"Asst",NA,"New York Institute of Technology","New York, NY","Old Westbury, NY","11568","BS,MS,MBA","Accounting & Finance","School of Management",34,"34","Regional Universities North","39,760","Conn","University of Connecticut","PHD",NA,"Reg. Univ. North"
"3455",NA,NA,79,79,"Czyrnik, Kathy","Central Connecticut St Univ",119,"Prof",NA,"Central Connecticut State University","New Britain, CT","New Britain, CT","06050-4010","BS","Department of Finance","School of Business",105,"105","Regional Universities North","23,776","Conn","University of Connecticut","PHD",2001,"Reg. Univ. North"
"3456",NA,NA,79,79,"Sezer, Ozcan","University of Toledo",628,"Assoc","2002","University of Toledo","Toledo, OH","Toledo, OH","43606-3390","BBA,MBA","Neff Deptartment of Finance","College of Business Adm",298,"298-389","National Universities","20,604","Conn","University of Connecticut","PHD",2002,"National Univ."
"3457",NA,NA,79,79,"Warner, Tammy E.","Keene State College",290,"Asst",NA,"Keene State College","Keene, NH","Keene, NH","03435-2101","BS","Finance Faculty","Dept of Management",9,"9","Regional Colleges North","24,350","Conn","University of Connecticut","PHD",NA,"Other"
"3458",NA,NA,79,79,"Kraten, Michael","Houston Baptist University",258,"C-Pr",NA,"Houston Baptist University","Houston, TX","Houston, TX","77074-3298","BBA","Dept of Atg, Econ & Finance","Dunham Col of Business",64,"64","Regional Universities West","34,500","Conn","University of Connecticut","PHD",NA,"Reg. Univ. West"
"3459",NA,NA,79,79,"Zhao, Yanhui","U of Wisconsin-Whitewater",698,"Asst",NA,"University of Wisconsin--Whitewater","Whitewater, WI","Whitewater, WI","53190-1790","BBA,MS,MBA","Dept of Finance & Bus Law","College of Bus & Econ",58,"58","Regional Universities Midwest","16,416","Conn","University of Connecticut","PHD",2018,"Reg. Univ. Midwest"
"3460",NA,NA,79,79,"Krapl, Alain","Northern Kentucky Univ",435,"Assoc",NA,"Northern Kentucky University","Highland Hght, KY","Highland Heights, KY","41099-0503","BS,MBA","Economics & Finance Dept","Haile/US Bank Col Bus",298,"298-389","National Universities","20,256","Conn","University of Connecticut","PHD",2012,"National Univ."
"3461",NA,NA,79,79,"Ejara, Demissew Dio","University of New Haven",399,"Assoc",NA,"University of New Haven","West Haven, CT","West Haven, CT","06516-1999","BS,MBA,MS,MST","Department of Finance","School of Business",59,"59","Regional Universities North","41,654","Conn","University of Connecticut","PHD",NA,"Reg. Univ. North"
"3462",NA,NA,79,79,"Bosworth, William C.","Western New England Univ",674,"C-Pr","1988","Western New England University","Springfield, MA","Springfield, MA","01119-2684","BS,MBA,MS,AC","Dept of Accounting & Finance","School of Business",227,"227","National Universities","39,216","Conn","University of Connecticut","PHD",1985,"National Univ."
"3463",NA,NA,79,79,"Nag, Raja","New York Institute of Tech",409,"Prof","2008","New York Institute of Technology","New York, NY","Old Westbury, NY","11568","BS,MS,MBA","Accounting & Finance","School of Management",34,"34","Regional Universities North","39,760","Conn","University of Connecticut","PHD",1998,"Reg. Univ. North"
"3464",NA,NA,84,84,"Zbib, Leila","Bryant University",78,"Asst",NA,"Bryant University","Smithfield, RI","Smithfield, RI","02917-1284","BS,MBA,MST","Department of Finance","College of Business",7,"7","Regional Universities North","46,863","Wash State","Washington State University","PHD",NA,"Reg. Univ. North"
"3465",NA,NA,84,84,"Wu, Dandan","College of Saint Rose",525,"Assoc",NA,"College of Saint Rose","Albany, NY","Albany, NY","12203","BS,MS,MBA","Dept Atg, Finance & Econ","Huether Sch of Business",96,"96","Regional Universities North","34,354","Wash State","Washington State University","PHD",2011,"Reg. Univ. North"
"3466",NA,NA,84,84,"Hood, Matthew","Texas State U - San Marcos",623,"Assoc","2011","Texas State University","San Marcos, TX","San Marcos, TX","78666-4616","BBA,MBA","Dept of Finance & Economics","McCoy Col of Business",298,"298-389","National Universities","23,820","Wash State","Washington State University","PHD",2006,"National Univ."
"3467",NA,NA,84,84,"Raghaven, Vedapuri","Embry-Riddle Aeronautical U",192,"Prof","2001","Embry-Riddle Aeronautical University","Daytona Bch, FL","Daytona Beach, FL","32114-3900",NA,"Finance Faculty","Business",9,"9","Regional Universities South","37,964","Wash State","Washington State University","PHD",1995,"Reg. Univ. South"
"3468",NA,NA,84,84,"Pillutla, Padmaja","Western Illinois University",671,"Assoc","2000","Western Illinois University","Macomb, IL","Macomb, IL","61455-1390","BB","Department of Mktg & Finance","Col of Business & Tech",60,"60","Regional Universities Midwest","11,724","Wash State","Washington State University","PHD",2001,"Reg. Univ. Midwest"
"3469",NA,NA,84,84,"Nofsinger, John R.","Univ of Alaska, Anchorage",11,"Prof","1996","University of Alaska--Anchorage","Anchorage, AK","Anchorage, AK","99508","BBA,MBA","Dept of Accounting & Finance","Col of Bus & Pub Policy",75,"75","Regional Universities West","25,398","Wash State","Washington State University","PHD",1996,"Reg. Univ. West"
"3470",NA,NA,84,84,"Xu, Pisun (Tracy)","University of Denver",169,"Assoc","2007","University of Denver","Denver, CO","Denver, CO","80208-0233","BS,MBA,MA,MSF","Reiman School of Finance","Daniels College of Bus",80,"80","National Universities","53,775","Wash State","Washington State University","PHD",2006,"National Univ."
"3471",NA,NA,84,84,"Wang, Kainan","University of Toledo",628,"Assoc",NA,"University of Toledo","Toledo, OH","Toledo, OH","43606-3390","BBA,MBA","Neff Deptartment of Finance","College of Business Adm",298,"298-389","National Universities","20,604","Wash State","Washington State University","PHD",NA,"National Univ."
"3472",NA,NA,84,84,"Senteza, Jimmy D.","Drake University",175,"C-Ac","2000","Drake University","Des Moines, IA","Des Moines, IA","50311-4505","BS,MBA","Dept of Economics & Finance","Col of Bus & Pub Adm",124,"124","National Universities","44,366","Wash State","Washington State University","PHD",2000,"National Univ."
"3473",NA,NA,84,84,"Bursik, Paul B.","St. Norbert College",524,"Prof","1990","St. Norbert College","DePere, WI","De Pere, WI","54115-2099","BBA","Finance Faculty","Schneider Sch Bus & Eco",130,"130","National Liberal Arts Colleges","40,885","Wash State","Washington State University","PHD",1989,"Liberal Arts"
"3474",NA,NA,84,84,"Varma, Abhishek","Illinois State University",266,"Assoc",NA,"Illinois State University","Normal, IL","Normal, IL","61790-5480","BS,MS","Dept Finance, Insur & Law","College of Business",206,"206","National Universities","26,356","Wash State","Washington State University","PHD",2009,"National Univ."
"3475",NA,NA,84,84,"Grinder, Brian","Eastern Washington Univ",188,"Prof","1992","Eastern Washington University","Spokane, WA","Cheney, WA","99202-1660","BA","Management Department","College of Business",52,"52","Regional Universities West","25,056","Wash State","Washington State University","PHD",1992,"Reg. Univ. West"
"3476",NA,NA,85,85,"Baird, Philip","Duquesne University",179,"Assoc",NA,"Duquesne University","Pittsburgh, PA","Pittsburgh, PA","15282-0104","BS,MBA","Finance Division","Palumbo-Donahue Sch Bus",143,"143","National Universities","41,892","Tennessee","University of Tennessee","PHD",1993,"National Univ."
"3477",NA,NA,85,85,"Rivolta, Mia L.","Xavier University",703,"Asst","2015","Xavier University","Cincinnati, OH","Cincinnati, OH","45207-5162","BS,MBA","Department of Finance","Williams Col Business",5,"5","Regional Universities Midwest","42,460","Tennessee","University of Tennessee","PHD",2014,"Reg. Univ. Midwest"
"3478",NA,NA,85,85,"Saxena, Atul Kumar","Georgia Gwinnett College",226,"Prof","2007","Georgia Gwinnett College","Lawrenceville, GA","Lawrenceville, GA","30043","BBA","Finance Faculty","School of Business",66,"66","Regional Colleges South","16,744","Tennessee","University of Tennessee","PHD",1993,"Other"
"3479",NA,NA,85,85,"Vines, Timothy W.","Louisiana St in Shreveport",316,"Assoc","1989","Louisiana State University--Shreveport","Shreveport, LA","Shreveport, LA","71115-2399","BS","Dept of Economics & Finance","Coll Bus, Ed & Hum Dev",103,"103-133","Regional Universities South","20,673","Tennessee","University of Tennessee","PHD",1992,"Reg. Univ. South"
"3480",NA,NA,85,85,"Wagner, Sharon","Linfield College",306,"C-Pr",NA,"Linfield University","McMinnville, OR","McMinnville, OR","97128-6894",NA,"Finance Faculty","Department of Business",120,"120","National Liberal Arts Colleges","45,062","Tennessee","University of Tennessee","PHD",NA,"Liberal Arts"
"3481",NA,NA,85,85,"Newman, Joseph A.","Auburn Univ Montgomery",41,"Prof","2003","Auburn University at Montgomery","Montgomery, AL","Montgomery, AL","36124-4023","BSBA,MBA","Dept of Accounting & Finance","School of Business",73,"73","Regional Universities South","18,820","Tennessee","University of Tennessee","PHD",1989,"Reg. Univ. South"
"3482",NA,NA,85,85,"Pashley, Mary M.","Tennessee Technological Un",606,"Prof","1986","Tennessee Technological University","Cookeville, TN","Cookeville, TN","38505","BS","Dept of Econ, Fnce & Mktg","College of Business Adm",272,"272","National Universities","15,816","Tennessee","University of Tennessee","PHD",1986,"National Univ."
"3483",NA,NA,85,85,"Kuhlemeyer, Gregory A.","Carroll University",112,"C-Pr","2000","Carroll University","Waukesha, WI","Waukesha, WI","53186-5593","BS","Finance Faculty","School of Business",39,"39","Regional Universities Midwest","33,990","Tennessee","University of Tennessee","PHD",1995,"Reg. Univ. Midwest"
"3484",NA,NA,85,85,"Hadley, Brandy","Appalachian State Univ",27,"Asst",NA,"Appalachian State University","Boone, NC","Boone, NC","28608","BS,MS","Dept Finance, Banking & Insr","Walker College of Bus",6,"6","Regional Universities South","22,217","Tennessee","University of Tennessee","PHD",NA,"Reg. Univ. South"
"3485",NA,NA,85,85,"Bach, Seung B.","Calif State U., Bakersfield",92,"C-Pr",NA,"California State University--Bakersfield","Bakersfield, CA","Bakersfield, CA","93311-1099","BS,MBA","Dept of Finance & Accounting","Sch of Bus & Public Adm",52,"52","Regional Universities West","19,500","Tennessee","University of Tennessee","PHD",NA,"Reg. Univ. West"
"3486",NA,NA,85,85,"Kunkel, Robert A.","Univ of Wisconsin Oshkosh",692,"Prof","1999","University of Wisconsin--Oshkosh","Oshkosh, WI","Oshkosh, WI","54901-8677","BBA,MS,MBA,MSIS","Dept of Finance & Bus Law","College of Business Adm",108,"108","Regional Universities Midwest","15,229","Tennessee","University of Tennessee","PHD",1994,"Reg. Univ. Midwest"
"3487",NA,NA,85,85,"Zhao, Kevin","Middle Tennessee State Univ",360,"Assoc",NA,"Middle Tennessee State University","Murfreesboro, TN","Murfreesboro, TN","37132","BS,MBA","Dept of Economics & Finance","Jones Col of Business",298,"298-389","National Universities","29,038","Tennessee","University of Tennessee","PHD",2008,"National Univ."
"3488",NA,NA,85,85,"Zhang, Yu","Eastern Michigan University",186,"Assoc",NA,"Eastern Michigan University","Ypsilanti, MI","Ypsilanti, MI","48197","BBA,MBA","Dept Accounting and Finance","College of Business",298,"298-389","National Universities","13,698","Tennessee","University of Tennessee","PHD",NA,"National Univ."
"3489",NA,NA,85,85,"Dutta, Amitabh","Florida Institute of Tech",205,"Assoc","2002","Florida Institute of Technology","Melbourne, FL","Melbourne, FL","32901-6975",NA,"Finance Faculty","Bisk Col of Business",206,"206","National Universities","43,246","Tennessee","University of Tennessee","PHD",1997,"National Univ."
"3490",NA,NA,85,85,"Zhang, Rongrong","Georgia Southern University",228,"Assoc","2005","Georgia Southern University","Statesboro, GA","Statesboro, GA","30460-8151","BBA","Dept of Finance & Quant Anal","Parker Col of Business",298,"298-389","National Universities","21,396","Tennessee","University of Tennessee","PHD",NA,"National Univ."
"3491",NA,NA,85,85,"Harvey, Keith D.","Boise State University",67,"Prof","2000","Boise State University","Boise, ID","Boise, ID","83725-1630","BBA,BS,BA","Department of Finance","College of Bus & Econ",298,"298-389","National Universities","24,988","Tennessee","University of Tennessee","PHD",2000,"National Univ."
"3492",NA,NA,85,85,"Stretcher, Robert H.","Sam Houston State Univ",534,"Prof","2002","Sam Houston State University","Huntsville, TX","Huntsville, TX","77341-2056","BBA,MBA,MS","Dept of Gen Bus & Finance","College of Business Adm",272,"272","National Universities","23,026","Tennessee","University of Tennessee","PHD",1995,"National Univ."
"3493",NA,NA,85,85,"Bhagwat, Yatin N.","Grand Valley State Univ",236,"Prof","1992","Grand Valley State University","Grand Rapids, MI","Allendale, MI","49504-6431","MBA,MST","Department of Finance","Seidman Col of Business",28,"28","Regional Universities Midwest","18,844","Tennessee","University of Tennessee","PHD",1992,"Reg. Univ. Midwest"
"3494",NA,NA,85,85,"Sarver, F. Lee","Middle Tennessee State Univ",360,"Assoc","1991","Middle Tennessee State University","Murfreesboro, TN","Murfreesboro, TN","37132","BS,MBA","Dept of Economics & Finance","Jones Col of Business",298,"298-389","National Universities","29,038","Tennessee","University of Tennessee","PHD",1987,"National Univ."
"3495",NA,NA,85,85,"Kirkpatrick, Alan J.","Andrews University",25,"Assoc",NA,"Andrews University","Berrien Spr, MI","Berrien Springs, MI","49104-0020","BBA,MBA","Dept of Atg, Econ & Finance","School of Business Adm",298,"298-389","National Universities","31,008","Tennessee","University of Tennessee","DBA",NA,"National Univ."
"3496",NA,NA,85,85,"Craig, Karen","Eastern Michigan University",186,"Asst","2015","Eastern Michigan University","Ypsilanti, MI","Ypsilanti, MI","48197","BBA,MBA","Dept Accounting and Finance","College of Business",298,"298-389","National Universities","13,698","Tennessee","University of Tennessee","PHD",NA,"National Univ."
"3497",NA,NA,85,85,"Rathinasamy, Rathin S.","Ball State University",50,"Prof","1988","Ball State University","Muncie, IN","Muncie, IN","47306-0345","BS,BA,MBA","Dept of Finance & Insurance","Miller Col of Business",284,"284","National Universities","27,132","Tennessee","University of Tennessee","PHD",1987,"National Univ."
"3498",NA,NA,85,85,"Khazeh, Kashi","Salisbury University",533,"Prof","1985","Salisbury University","Salisbury, MD","Salisbury, MD","21801-6860","BS,MBA","Dept of Economics & Finance","Franklin Perdue Sch Bus",67,"67","Regional Universities North","20,110","Tennessee","University of Tennessee","PHD",1985,"Reg. Univ. North"
"3499",NA,NA,86,86,"Johnson, David M.","Harding University",243,"C-Pr","2019","Harding University","Searcy, AR","Searcy, AR","72149-0001","BBA","Finance Department","Carter Business",249,"249","National Universities","21,540","Cincinnati","University of Cincinnati","PHD",1989,"National Univ."
"3500",NA,NA,86,86,"Rao, Narendar V.","Northeastern Illinois Univ",429,"Prof","1990","Northeastern Illinois University","Chicago, IL","Chicago, IL","60625-4699","BS,MBA","Dept Atg, Finance & Bus Law","College Business & Mgt",119,"119-156","Regional Universities Midwest","21,719","Cincinnati","University of Cincinnati","PHD",1989,"Reg. Univ. Midwest"
"3501",NA,NA,86,86,"Mohan, Nancy K.","University of Dayton",165,"Assoc","1987","University of Dayton","Dayton, OH","Dayton, OH","45469-2240","BS,MBA","Dept of Economics & Finance","School of Business Adm",133,"133","National Universities","44,890","Cincinnati","University of Cincinnati","PHD",1986,"National Univ."
"3502",NA,NA,86,86,"Mansur, Iqbal (Monty)","Widener University",679,"Prof","1985","Widener University","Chester, PA","Chester, PA","19013-5792","BS,MS,MBA","Atg, Econ & Finance Dept","School of Business Adm",206,"206","National Universities","48,740","Cincinnati","University of Cincinnati","PHD",1984,"National Univ."
"3503",NA,NA,86,86,"Ma, Guohua","South Carolina St University",557,"Assoc",NA,"South Carolina State University","Orangeburg, SC","Orangeburg, SC","29117",NA,"Dept of Bus Administration","Col Bus & App Prof Stds",84,"84","Regional Universities South","21,750","Cincinnati","University of Cincinnati","PHD",2007,"Reg. Univ. South"
"3504",NA,NA,86,86,"Li, Bochen","Arcadia University",28,"Asst",NA,"Arcadia University","Glenside, PA","Glenside, PA","19038-3295","BS,BA","Finance Faculty","Sch of Global Business",45,"45","Regional Universities North","44,440","Cincinnati","University of Cincinnati","PHD",2017,"Reg. Univ. North"
"3505",NA,NA,86,86,"Maisondieu Laforge, Olivier","Univ of Nebraska at Omaha",394,"Assoc","2003","University of Nebraska--Omaha","Omaha, NE","Omaha, NE","68182-0048","BS,MPA","Dept Finance, Banking & Law","College of Business Adm",284,"284","National Universities","21,244","Cincinnati","University of Cincinnati","PHD",2004,"National Univ."
"3506",NA,NA,86,86,"Mukherji, Sandip","Howard University",259,"Prof","1992","Howard University","Washington, DC","Washington, DC","20059","BA","Dept Fnce, Insur & Intl Bus","School of Business",80,"80","National Universities","28,440","Cincinnati","University of Cincinnati","PHD",1992,"National Univ."
"3507",NA,NA,86,86,"Jones, Steven T.","Samford University",535,"C-Pr","2001","Samford University","Birmingham, AL","Birmingham, AL","35229",NA,"Dept Econ, Finance & Quant","Brock Sch of Business",143,"143","National Universities","34,198","Cincinnati","University of Cincinnati","PHD",1997,"National Univ."
"3508",NA,NA,86,86,"Karahan, Selcuk","West Chester University",664,"Asst",NA,"West Chester University of Pennsylvania","West Chester, PA","West Chester, PA","19383","BS,MBA","Dept of Economics & Finance","Col of Bus & Public Afr",50,"50","Regional Universities North","21,567","Cincinnati","University of Cincinnati","PHD",NA,"Reg. Univ. North"
"3509",NA,NA,86,86,"Akhbari, Marlena","Wright State University",701,"C-Ac","1999","Wright State University","Dayton, OH","Dayton, OH","45435-0001","BS,MBA","Dept of Fin & Financial Ser","Soin College of Bus",298,"298-389","National Universities","19,380","Cincinnati","University of Cincinnati","PHD",1999,"National Univ."
"3510",NA,NA,86,86,"Dhatt, Manjeet S.","U of Minnesota - Duluth",366,"Assoc","2000","University of Minnesota--Duluth","Duluth, MN","Duluth, MN","55812-2496","BBA,BAC,MBA","Dept of Accounting & Finance","Labovitz Sch Bus & Econ",39,"39","Regional Universities Midwest","18,776","Cincinnati","University of Cincinnati","PHD",1995,"Reg. Univ. Midwest"
"3511",NA,NA,86,86,"Stevenson, Bradley","Bellarmine University",56,"Assoc",NA,"Bellarmine University","Louisville, KY","Louisville, KY","40205-0671",NA,"Department of Business Adm","W. Fielding Rubel Sch",206,"206","National Universities","44,620","Cincinnati","University of Cincinnati","PHD",NA,"National Univ."
"3512",NA,NA,86,86,"Jaeger, David G.","University of North Florida",425,"C-Ac","1996","University of North Florida","Jacksonville, FL","Jacksonville, FL","32224-2675","BS,MBA,MAC","Dept of Accounting & Finance","College of Business Adm",272,"272","National Universities","20,112","Cincinnati","University of Cincinnati","JD",1979,"National Univ."
"3513",NA,NA,86,86,"Lewis, Philip","Eastern Michigan University",186,"H","2005","Eastern Michigan University","Ypsilanti, MI","Ypsilanti, MI","48197","BBA,MBA","Dept Accounting and Finance","College of Business",298,"298-389","National Universities","13,698","Cincinnati","University of Cincinnati","PHD",NA,"National Univ."
"3514",NA,NA,86,86,"Grieb, Terrance P.","University of Idaho",260,"Prof","1996","University of Idaho","Moscow, ID","Moscow, ID","83844-3161","BS","Department of Business","College of Bus & Econ",170,"170","National Universities","27,540","Cincinnati","University of Cincinnati","PHD",1996,"National Univ."
"3515",NA,NA,86,86,"Bias, Peter","Florida Southern College",207,"Prof","1988","Florida Southern College","Lakeland, FL","Lakeland, FL","33801-5698",NA,"Finance Faculty","Business Adm Dept",9,"9","Regional Universities South","38,980","Cincinnati","University of Cincinnati","PHD",NA,"Reg. Univ. South"
"3516",NA,NA,86,86,"Chichernea, Doina","University of Denver",169,"Assoc","2017","University of Denver","Denver, CO","Denver, CO","80208-0233","BS,MBA,MA,MSF","Reiman School of Finance","Daniels College of Bus",80,"80","National Universities","53,775","Cincinnati","University of Cincinnati","PHD",2009,"National Univ."
"3517",NA,NA,87,87,"Petree, Daniel L.","Sonoma State University",552,NA,NA,"Sonoma State University","Rohnert Park, CA","Rohnert Park, CA","94928","BS","Business Administration","School Business & Econ",33,"33","Regional Universities West","19,832","Kansas","University of Kansas","PHD",1993,"Reg. Univ. West"
"3518",NA,NA,87,87,"Demirer, Riza","So Illinois, Edwardsville",569,"Prof","2003","Southern Illinois University Edwardsville","Edwardsville, IL","Edwardsville, IL","62026-1102","BS,MBA,MS","Dept of Economics & Finance","School of Business",298,"298-389","National Universities","12,219","Kansas","University of Kansas","PHD",2003,"National Univ."
"3519",NA,NA,87,87,"Leggio, Karyl","Loyola College in Maryland",319,"Prof",NA,"Loyola University Maryland","Baltimore, MD","Baltimore, MD","21210-2699","BBA,MBA,MSF","Department of Finance","Sellinger Sch Bus & Mgt",4,"4","Regional Universities North","51,100","Kansas","University of Kansas","PHD",1998,"Reg. Univ. North"
"3520",NA,NA,87,87,"Hull, Robert M.","Washburn University",654,"Prof","1990","Washburn University","Topeka, KS","Topeka, KS","66621","BBA","Department of Finance","School of Business",298,"298-389","National Universities","19,456","Kansas","University of Kansas","PHD",1990,"National Univ."
"3521",NA,NA,87,87,"Dai, Na","SUNY at Albany",587,"C-Ac",NA,"University at Albany--SUNY","Albany, NY","Albany, NY","12222","BS,MS,PHD","Department of Finance","School of Business",160,"160","National Universities","27,826","Kansas","University of Kansas","PHD",2006,"National Univ."
"3522",NA,NA,87,87,"He, Zhaozhao","University of New Hampshire",398,"Asst",NA,"University of New Hampshire","Durham, NH","Durham, NH","03824-3593","BA,MBA","Dept of Accounting & Finance","Paul Cl Business & Econ",143,"143","National Universities","36,278","Kansas","University of Kansas","PHD",NA,"National Univ."
